,Downward short-wave radiation flux,High cloud cover,Low cloud cover,Medium cloud cover,Pressure,Pressure reduced to MSL,Relative humidity,Temperature,Total cloud cover,Total precipitation,u-component of wind,v-component of wind
20170109140000,,0.0,19.921875,25.0,101834.3505859375,101860.4248046875,56.232587814331055,292.5260925292969,25.0,0.0,0.6178722381591797,-5.726737976074219
20170109100000,,0.0,21.630859375,29.98046875,101755.615234375,101782.04956054688,58.823039054870605,292.802978515625,29.98046875,0.0,-0.3285636901855469,-6.397361755371094
20170109030000,,0.0,35.15625,37.744140625,101590.673828125,101609.58251953125,64.6560287475586,293.4302520751953,37.744140625,0.0,1.7338218688964844,-10.767871856689453
20170109160000,,0.0,0.0,0.0,101808.984375,101825.13427734375,51.97704029083252,292.5329895019531,0.0,0.0,0.4124870300292969,-5.007026672363281
20170109110000,,0.0,33.837890625,75.830078125,101797.7294921875,101822.5830078125,62.33747577667236,292.88221740722656,75.830078125,0.0,-0.490570068359375,-7.5579071044921875
20170109050000,,0.0,25.1953125,24.21875,101495.39184570312,101521.8505859375,61.28820037841797,293.187744140625,25.244140625,0.0,1.6967315673828125,-10.149578094482422
20170109070000,,0.0,25.830078125,30.6640625,101547.68676757812,101569.44580078125,60.361785888671875,293.04188537597656,30.6640625,0.0,1.1697444915771484,-9.2733154296875
20170109080000,,0.0,30.810546875,37.939453125,101625.93994140625,101645.52612304688,61.77195930480957,292.9615936279297,37.939453125,0.0,0.5453968048095703,-8.97470474243164
20170109040000,,0.0,33.251953125,40.52734375,101541.82739257812,101567.98706054688,62.52219581604004,293.2337646484375,40.52734375,0.0,1.8037395477294922,-9.959121704101562
20170109060000,,0.0,34.765625,40.771484375,101525.40893554688,101553.21044921875,63.160922050476074,293.09605407714844,40.771484375,0.0,0.9653205871582031,-10.75074577331543
20170109170000,,0.0,4.00390625,2.294921875,101785.82763671875,101808.05053710938,54.98728275299072,292.5872344970703,4.00390625,0.0,0.14682579040527344,-5.083612442016602
20170109180000,,0.0,31.15234375,17.67578125,101767.919921875,101788.56811523438,60.59574794769287,292.79542541503906,31.15234375,,0.9699459075927734,-5.33793830871582
20170110030000,,0.0,34.4970703125,64.84375,101989.53857421875,102007.29370117188,60.49834442138672,293.0021667480469,64.84375,0.0,0.0395665168762207,-5.582197189331055
20170110080000,,0.0,30.37109375,42.822265625,101964.3310546875,101991.51000976562,63.66684150695801,293.02784729003906,42.822265625,0.0,0.35997676849365234,-8.49474811553955
20170110050000,,0.0,32.6171875,33.30078125,101871.7041015625,101897.86376953125,62.52739906311035,293.0247497558594,33.740234375,0.0,0.7577633857727051,-6.313504219055176
20170110110000,,0.0,29.7119140625,42.919921875,102137.21923828125,102164.12353515625,63.803751945495605,292.83128356933594,42.919921875,0.0,-0.52716064453125,-7.9367570877075195
20170110160000,,0.0,34.08203125,46.337890625,102121.39282226562,102144.83642578125,62.057228088378906,292.40155029296875,46.337890625,0.0,-1.1273059844970703,-7.599631309509277
20170110150000,,0.0,29.638671875,24.90234375,102135.76049804688,102154.62036132812,61.524312019348145,292.48040771484375,30.37109375,0.0,-0.999506950378418,-7.08485221862793
20170110100000,,0.0,26.3671875,28.759765625,102076.07421875,102098.18115234375,61.872392654418945,292.8962860107422,29.345703125,0.0,-0.11866950988769531,-7.162265777587891
20170110130000,,0.0,37.40234375,45.3369140625,102178.55834960938,102201.03149414062,61.98739433288574,292.5321807861328,45.361328125,0.0,0.18930435180664062,-7.398088455200195
20170110040000,,0.0,33.5205078125,45.5078125,101877.50854492188,101899.27978515625,61.10888195037842,292.9989471435547,45.5078125,0.0,0.19242572784423828,-5.632855415344238
20170110120000,,0.0,31.591796875,51.171875,102176.72119140625,102200.81176757812,63.75274467468262,292.6505432128906,51.171875,0.0,0.13688278198242188,-8.12930679321289
20170110060000,,0.0,18.212890625,16.552734375,101872.30224609375,101893.97583007812,63.402377128601074,293.0021514892578,18.65234375,0.0,0.7534418106079102,-7.25688362121582
20170110070000,,0.0,26.904296875,25.146484375,101902.13623046875,101923.52905273438,62.90091800689697,293.0372314453125,28.125,0.0,0.7109699249267578,-7.728122711181641
20170110180000,,0.0,33.49609375,34.765625,102120.64819335938,102136.90185546875,61.364827156066895,292.21424865722656,35.595703125,,-0.24554824829101562,-6.93623161315918
20170110170000,,0.0,33.984375,42.822265625,102119.2138671875,102146.5576171875,62.81996536254883,292.3126525878906,42.822265625,0.0,-0.8711977005004883,-7.597343444824219
20170110140000,,0.0,30.37109375,39.6484375,102164.21508789062,102180.56030273438,60.348602294921875,292.5139617919922,39.6484375,0.0,0.0839242935180664,-7.102214813232422
20170110090000,,0.0,31.689453125,36.9384765625,102028.92456054688,102053.3447265625,62.81492042541504,292.9510498046875,37.646484375,0.0,0.09917259216308594,-7.950159072875977
20170111140000,,0.0,28.076171875,41.40625,102113.53759765625,102137.6953125,60.259756088256836,292.7384796142578,41.40625,0.0,-0.6538944244384766,-6.105354309082031
20170111100000,,7.32421875,35.107421875,65.771484375,102073.83422851562,102093.82934570312,62.500457763671875,292.4734649658203,65.771484375,0.0,-1.431325912475586,-7.032238960266113
20170111110000,,0.0,33.935546875,69.091796875,102113.06762695312,102131.89697265625,61.403419494628906,292.5253143310547,69.091796875,0.0,-1.3287925720214844,-6.100598335266113
20170111170000,,17.626953125,42.08984375,97.0703125,101993.31665039062,102013.80615234375,65.45824813842773,292.3248748779297,97.0703125,0.00390625,-3.4825143814086914,-3.601935386657715
20170111130000,,0.0,32.03125,57.373046875,102140.6494140625,102161.67602539062,61.20781898498535,292.7026824951172,57.373046875,0.0,-1.0615825653076172,-6.59945011138916
